round,accuracy,loss
0,0.1,2.302585092994046
1,0.1135,2.3019766807556152
2,0.1032,2.301908254623413
3,0.0958,2.302222490310669
4,0.1028,2.302112579345703
5,0.0892,2.3027398586273193
6,0.0982,2.3028268814086914
7,0.1009,2.3027288913726807
8,0.098,2.3027658462524414
9,0.0974,2.3028066158294678
10,0.101,2.302607297897339
11,0.1135,2.301990270614624
12,0.1032,2.3019156455993652
13,0.0958,2.3022258281707764
14,0.1028,2.302112579345703
15,0.0892,2.302739143371582
16,0.0982,2.3028273582458496
17,0.1009,2.302731990814209
18,0.098,2.3027729988098145
19,0.0974,2.3028199672698975
20,0.101,2.302629232406616
