round,accuracy,loss
0,0.0823,2.311854788019687
1,0.8304,1.5637321122273613
2,0.8388,2.0285149759884122
3,0.8979,0.4578416619119765
4,0.8399,0.4982059509316577
5,0.8805,0.37238594493533994
6,0.9019,0.3141823148802866
7,0.9248,0.23373548545037645
8,0.9507,0.15830514464480214
9,0.9706,0.09444271916334954
10,0.9713,0.09609746668322743
11,0.9702,0.0968065919896847
12,0.9741,0.07960080313776279
13,0.9772,0.07504891302389434
14,0.9811,0.06722932931255325
15,0.9834,0.05905811805104914
16,0.9838,0.05664092642137238
17,0.984,0.05209211358388656
18,0.9851,0.05006786670653323
19,0.9836,0.05257200160996968
20,0.9845,0.05118547217643015
21,0.9862,0.04529129723692976
22,0.9866,0.04507263749395792
23,0.9867,0.04563143722347538
24,0.9873,0.04418931515764701
25,0.988,0.0435602985397031
26,0.9881,0.04422255206607795
27,0.9881,0.04378589721613647
28,0.9875,0.04426396871206669
29,0.987,0.04488238817704101
30,0.9862,0.04692142316417642
31,0.986,0.04743411963318067
32,0.9874,0.045172645927835486
33,0.9881,0.043368937087748985
34,0.9879,0.044544710759728795
35,0.9875,0.048012531361247876
36,0.9877,0.05016414050227399
37,0.9878,0.04945567504449783
38,0.9883,0.04835201808517508
39,0.9883,0.05003024617913012
40,0.9879,0.051975380724723186
41,0.9883,0.05323094645976348
42,0.9882,0.05406245160105887
43,0.9883,0.054882088322261276
44,0.9881,0.055756779377408944
45,0.9878,0.05686801284559806
46,0.9877,0.05916370456015594
47,0.9875,0.06154978250200256
48,0.9882,0.06156842285844835
49,0.988,0.062301946085713614
50,0.9877,0.06435954513170179
51,0.9877,0.06684592073893443
52,0.9885,0.06636607731956387
53,0.9884,0.06685968344462825
54,0.9882,0.06913790443825565
55,0.9882,0.07145020347487883
56,0.9881,0.07140698850620496
57,0.9882,0.07254564957609062
58,0.9882,0.07580550959511896
59,0.9884,0.07875145062874142
60,0.9886,0.07864686445124032
61,0.9887,0.07894926812279308
62,0.9884,0.08141023037716387
63,0.9882,0.08440319404912151
64,0.9884,0.08502798933321316
65,0.9888,0.0849366233672714
66,0.9886,0.08653235509428875
67,0.9885,0.08932075196686831
68,0.9885,0.09096274998177499
69,0.9887,0.0915137925009917
70,0.9882,0.09276208999617899
71,0.9881,0.0948265897664513
72,0.9879,0.0961257935655442
73,0.9882,0.09616875010859237
74,0.9881,0.09661052132076585
75,0.988,0.0981826114545571
76,0.988,0.10013231719626742
77,0.9879,0.10092920769381515
78,0.9878,0.10060421312582421
79,0.9881,0.10055626757065488
80,0.9881,0.10143500637549498
81,0.9882,0.10275571155433275
82,0.9883,0.10356221289994966
83,0.9884,0.1035222156484699
84,0.9886,0.10334454412255721
85,0.9884,0.10367057405148072
86,0.9884,0.10449888095154686
87,0.9884,0.10530237904254525
88,0.9885,0.10563773181591893
89,0.9885,0.10558590160270673
90,0.9885,0.10555673135822921
91,0.9885,0.10578901424159089
92,0.9885,0.10622946205533114
93,0.9885,0.10661964121274098
94,0.9884,0.10673436594904745
95,0.9883,0.10665411643590153
96,0.9882,0.10660479707368764
97,0.9882,0.10678085943821959
98,0.9882,0.1071593005393439
99,0.9882,0.10761660661080148
100,0.9883,0.10795015428410784
101,0.9884,0.10808259457406644
102,0.9884,0.10809894839271271
103,0.9884,0.10817440775701401
