round,accuracy,loss
0,0.1237,2.313065414187274
1,0.1174,2.314142000826099
2,0.1102,2.31103223184996
3,0.1074,2.313084955456891
4,0.1156,2.3140071223053753
5,0.1202,2.3151610139050063
6,0.1316,2.3167412914807284
7,0.1578,2.3119855953168265
8,0.1707,2.307153575028045
9,0.1873,2.3078220856340628
10,0.1771,2.305788248400145
11,0.1787,2.30166281929499
12,0.1784,2.2937631275080426
13,0.1763,2.2935041928593116
14,0.1832,2.287843360176569
15,0.184,2.285100792027727
16,0.1896,2.2840084244933307
17,0.1926,2.283029517040977
18,0.1804,2.281030552296699
19,0.1845,2.27846588665926
20,0.1752,2.278104109100149
