round,accuracy,loss
0,0.1,2.302585092994046
1,0.5384,2.272190570831299
2,0.5124,2.2528293132781982
3,0.5073,2.2344202995300293
4,0.5072,2.217085599899292
5,0.5072,2.2009520530700684
6,0.5072,2.1861395835876465
7,0.5072,2.172755241394043
8,0.5072,2.1608808040618896
9,0.5072,2.1505651473999023
10,0.5072,2.141819477081299
11,0.5072,2.1346182823181152
12,0.5072,2.1289026737213135
13,0.5072,2.124589204788208
14,0.5072,2.1215763092041016
15,0.5072,2.119755506515503
16,0.5072,2.11901593208313
17,0.5072,2.1192514896392822
18,0.5072,2.1203620433807373
19,0.5072,2.1222569942474365
20,0.5072,2.12485408782959
21,0.5072,2.1280808448791504
22,0.5072,2.131873369216919
23,0.5072,2.1361758708953857
24,0.5072,2.1409385204315186
25,0.5072,2.146117925643921
26,0.5072,2.151676654815674
27,0.5072,2.157581090927124
28,0.5072,2.1638011932373047
29,0.5072,2.1703109741210938
30,0.5072,2.17708683013916
31,0.5072,2.184108257293701
32,0.5072,2.1913554668426514
33,0.5072,2.198812246322632
34,0.5072,2.206463575363159
35,0.5072,2.214294195175171
36,0.5072,2.22229266166687
37,0.5072,2.2304465770721436
38,0.5072,2.238746404647827
39,0.5072,2.2471811771392822
40,0.5072,2.2557432651519775
41,0.5072,2.2644236087799072
42,0.5072,2.2732152938842773
43,0.5072,2.282111167907715
44,0.5072,2.2911055088043213
45,0.5072,2.300191879272461
46,0.5072,2.3093647956848145
47,0.5072,2.318620204925537
48,0.5072,2.3279526233673096
49,0.5072,2.337357997894287
50,0.5072,2.346832752227783
51,0.5072,2.3563730716705322
52,0.5072,2.3659751415252686
53,0.5072,2.3756368160247803
54,0.5072,2.3853542804718018
55,0.5072,2.395125389099121
56,0.5072,2.4049477577209473
57,0.5072,2.414818286895752
58,0.5072,2.4247355461120605
59,0.5072,2.434697151184082
60,0.5072,2.4447014331817627
61,0.5072,2.4547462463378906
62,0.5072,2.464830160140991
63,0.5072,2.474951982498169
64,0.5072,2.485109567642212
65,0.5072,2.495302200317383
66,0.5072,2.5055277347564697
67,0.5072,2.5157859325408936
68,0.5072,2.5260751247406006
69,0.5072,2.5363941192626953
70,0.5072,2.5467422008514404
71,0.5072,2.5571179389953613
72,0.5072,2.5675208568573
73,0.5072,2.5779502391815186
74,0.5072,2.588404417037964
75,0.5072,2.598883628845215
76,0.5072,2.609386444091797
77,0.5072,2.6199123859405518
78,0.5072,2.630460500717163
79,0.5072,2.641030788421631
80,0.5072,2.6516218185424805
81,0.5072,2.662233591079712
82,0.5072,2.672865152359009
83,0.5072,2.683516025543213
84,0.5072,2.694185733795166
85,0.5072,2.70487380027771
86,0.5072,2.7155797481536865
87,0.5072,2.7263028621673584
88,0.5072,2.7370429039001465
89,0.5072,2.7477996349334717
90,0.5072,2.7585718631744385
91,0.5072,2.769360065460205
92,0.5072,2.780163288116455
93,0.5072,2.7909812927246094
94,0.5072,2.8018136024475098
95,0.5072,2.8126602172851562
96,0.5072,2.8235204219818115
97,0.5072,2.8343939781188965
98,0.5072,2.845280647277832
99,0.5072,2.85617995262146
100,0.5072,2.8670918941497803
101,0.5072,2.8778388500213623
102,0.5072,2.8882250785827637
103,0.5072,2.89862322807312
104,0.5072,2.9090325832366943
105,0.5072,2.919452667236328
106,0.5072,2.9298837184906006
107,0.5072,2.9403250217437744
108,0.5072,2.9507765769958496
109,0.5072,2.961238384246826
110,0.5072,2.9717094898223877
111,0.5072,2.981950283050537
112,0.5072,2.9919958114624023
113,0.5072,3.001830816268921
114,0.5072,3.011666774749756
115,0.5072,3.021510124206543
116,0.5072,3.031243085861206
117,0.5072,3.040984630584717
118,0.5072,3.050734043121338
119,0.5072,3.0604913234710693
120,0.5072,3.070256471633911
121,0.5072,3.0800297260284424
122,0.5072,3.0898096561431885
123,0.5072,3.099595308303833
124,0.5072,3.1093249320983887
125,0.5072,3.1189091205596924
126,0.5072,3.128373622894287
127,0.5072,3.1378135681152344
128,0.5072,3.1472551822662354
129,0.5072,3.1566660404205322
130,0.5072,3.16597318649292
131,0.5072,3.175286293029785
132,0.5072,3.184605836868286
133,0.5072,3.1939313411712646
134,0.5072,3.2032628059387207
135,0.5072,3.212599992752075
136,0.5072,3.2219431400299072
137,0.5072,3.2312917709350586
138,0.5072,3.2406458854675293
139,0.5072,3.2500054836273193
140,0.5072,3.2593703269958496
141,0.5072,3.268644094467163
142,0.5072,3.277803421020508
143,0.5072,3.286733627319336
144,0.5071,3.2953996658325195
145,0.5071,3.3038008213043213
146,0.5071,3.31219220161438
147,0.5071,3.320584297180176
148,0.5071,3.3289554119110107
149,0.5071,3.337319850921631
150,0.5071,3.3456883430480957
151,0.5071,3.3540616035461426
152,0.5071,3.3624393939971924
153,0.5071,3.370821475982666
154,0.5071,3.379208564758301
155,0.5071,3.3875997066497803
156,0.5071,3.3959949016571045
157,0.5071,3.4043946266174316
158,0.5071,3.4127984046936035
159,0.5071,3.42120623588562
160,0.5071,3.4296164512634277
161,0.5071,3.4380152225494385
162,0.5071,3.4464070796966553
163,0.5071,3.454482078552246
164,0.5071,3.4624557495117188
165,0.5071,3.4701194763183594
166,0.5071,3.477672576904297
167,0.5071,3.4850151538848877
168,0.5071,3.4923577308654785
169,0.5071,3.4996721744537354
170,0.5071,3.50697660446167
171,0.5071,3.51428484916687
172,0.5071,3.521596908569336
173,0.5071,3.528891086578369
174,0.5071,3.5361781120300293
175,0.5071,3.543468713760376
176,0.5071,3.550762891769409
177,0.5071,3.558060884475708
178,0.5071,3.5653622150421143
179,0.5071,3.572666883468628
180,0.5071,3.579974889755249
181,0.5071,3.5872867107391357
182,0.5071,3.59460186958313
183,0.5071,3.6019203662872314
184,0.5071,3.6092422008514404
185,0.5071,3.616567611694336
186,0.5071,3.6238956451416016
187,0.5071,3.631227731704712
188,0.5071,3.6385629177093506
189,0.5071,3.645871877670288
190,0.5071,3.653183937072754
191,0.5071,3.6604971885681152
192,0.5071,3.667774200439453
193,0.5071,3.675046443939209
194,0.5071,3.6820180416107178
195,0.5071,3.688474655151367
196,0.5071,3.694932460784912
197,0.5071,3.701350450515747
198,0.5071,3.7077531814575195
199,0.5071,3.7141430377960205
200,0.5071,3.7205312252044678
