round,accuracy,loss
0,0.1,2.302585092994046
1,0.8237,1.4230127334594727
2,0.8731,1.0988317728042603
3,0.8877,0.8893133997917175
4,0.8999,0.735085666179657
5,0.9073,0.6216217875480652
6,0.9128,0.5357189178466797
7,0.9181,0.46601733565330505
8,0.9234,0.4124889075756073
9,0.9264,0.37065380811691284
10,0.9301,0.33643436431884766
11,0.9322,0.3109470009803772
12,0.9333,0.28717803955078125
13,0.9374,0.2687433362007141
14,0.9391,0.25192078948020935
15,0.9397,0.2384217083454132
16,0.9421,0.22670945525169373
17,0.9436,0.21637149155139923
18,0.9453,0.20860068500041962
19,0.9469,0.1994449496269226
20,0.9487,0.19244329631328583
