round,accuracy,loss
0,0.1,2.302585092994046
1,0.1009,2.3026809692382812
2,0.1009,2.3026809692382812
3,0.1009,2.3026809692382812
4,0.1009,2.3026809692382812
5,0.1009,2.302680730819702
6,0.1009,2.302680730819702
7,0.1009,2.3026809692382812
8,0.1009,2.3026809692382812
9,0.1009,2.302680730819702
10,0.1009,2.302680730819702
11,0.1009,2.302680730819702
12,0.1009,2.302680730819702
13,0.1009,2.3026809692382812
14,0.1009,2.302680730819702
15,0.1009,2.3026809692382812
16,0.1009,2.302680730819702
17,0.1009,2.3026809692382812
18,0.1009,2.3026809692382812
19,0.1009,2.3026809692382812
20,0.1009,2.302680492401123
21,0.1009,2.302680492401123
22,0.1009,2.3026809692382812
23,0.1009,2.3026809692382812
24,0.1009,2.3026809692382812
25,0.1009,2.302680492401123
26,0.1009,2.3026809692382812
27,0.1009,2.3026809692382812
28,0.1009,2.3026809692382812
29,0.1009,2.302680492401123
30,0.1009,2.302680492401123
31,0.1009,2.302680492401123
32,0.1009,2.302680492401123
33,0.1009,2.3026809692382812
34,0.1009,2.302680492401123
35,0.1009,2.302680492401123
36,0.1009,2.302680492401123
37,0.1009,2.302680492401123
38,0.1009,2.302680492401123
39,0.1009,2.302680492401123
40,0.1009,2.302680492401123
41,0.1009,2.302680492401123
42,0.1009,2.302680492401123
43,0.1009,2.302680492401123
44,0.1009,2.302680492401123
45,0.1009,2.302680253982544
46,0.1009,2.302680492401123
47,0.1009,2.302680492401123
48,0.1009,2.302680492401123
49,0.1009,2.302680015563965
50,0.1009,2.302680253982544
51,0.1009,2.302680015563965
52,0.1009,2.302680015563965
53,0.1009,2.302680015563965
54,0.1009,2.302680015563965
55,0.1009,2.302680015563965
56,0.1009,2.302680015563965
57,0.1009,2.302680015563965
58,0.1009,2.302680015563965
59,0.1009,2.302680015563965
60,0.1009,2.302680015563965
61,0.1009,2.302680015563965
62,0.1009,2.302680015563965
63,0.1009,2.302680015563965
64,0.1009,2.302680015563965
65,0.1009,2.3026797771453857
66,0.1009,2.302680015563965
67,0.1009,2.302680015563965
68,0.1009,2.302680015563965
69,0.1009,2.3026797771453857
70,0.1009,2.302680015563965
71,0.1009,2.302680015563965
72,0.1009,2.302680015563965
73,0.1009,2.302680015563965
74,0.1009,2.302680015563965
75,0.1009,2.302680015563965
76,0.1009,2.3026797771453857
77,0.1009,2.3026797771453857
78,0.1009,2.3026797771453857
