round,accuracy,loss
0,0.0387,2.3066028914874113
1,0.0892,274.8753917066357
2,0.1933,37.69872102858145
3,0.1028,2.3329819274854056
4,0.1028,2.366473855851572
5,0.1028,2.3945145938969867
6,0.1028,2.416658368291734
7,0.1028,2.4320717672758465
8,0.1552,4.318632967864411
9,0.1145,2.4338288095932974
10,0.1486,9.528323934048037
11,0.2519,3.098188852962059
12,0.0982,17.06228684775437
13,0.1852,8.506747650194772
14,0.329,3.1311947062045715
15,0.2827,6.135865760754935
16,0.3902,2.173797651182247
17,0.5042,2.823993245257607
18,0.5616,2.273609390741662
19,0.5907,2.588435126256339
20,0.6379,1.8682990798467323
