round,accuracy,loss
0,0.0512,2.3083524462542955
1,0.1006,2.32414434529558
2,0.1048,2.356723839723611
3,0.0706,2.320778605304187
4,0.1797,2.3062562731247915
5,0.1222,2.2857377559323853
6,0.1535,2.299032621745822
7,0.1144,2.2979930835434152
8,0.0949,2.4368721141090877
9,0.0982,2.6868036155459247
10,0.0708,3.1951424894453604
11,0.1315,3.586008102078981
12,0.1003,2.9331224477743802
13,0.1268,3.3135048467901687
14,0.0958,2.851398220545129
15,0.1378,3.327458559712277
16,0.127,3.1594452918330327
17,0.1048,4.026292616807962
18,0.0958,3.864126772820195
19,0.0958,4.180465610721443
20,0.1028,4.118544596659986
