round,accuracy,loss
0,0.0421,2.3103496485118624
1,0.8328,0.6105592186692395
2,0.7287,2.664939258672014
3,0.8461,1.9952138988654824
4,0.8808,0.48650445572183104
5,0.6912,0.9107271583774422
6,0.8556,0.43218378081351894
7,0.9182,0.28755955930940713
8,0.9415,0.24840812627933448
9,0.9558,0.16327606780304207
10,0.9513,0.15611627952584736
11,0.9558,0.143283151709062
12,0.9623,0.12058538612261226
13,0.9712,0.09411344770342112
14,0.9736,0.0828214232121665
15,0.9768,0.07296513466667708
16,0.979,0.06648491012154271
17,0.9822,0.06365803917693093
18,0.9812,0.06482833897277913
19,0.9825,0.05711649537647933
20,0.982,0.055361920898438347
21,0.9827,0.05501796985638204
22,0.9841,0.050122021429816886
23,0.9855,0.04825035446191566
24,0.9849,0.04897114707908926
25,0.9853,0.049193157904471575
26,0.9855,0.04883206719976534
27,0.9855,0.04716739461145141
28,0.9871,0.043467820463521566
29,0.9871,0.04348483890130352
30,0.9864,0.044785269181305966
31,0.9865,0.043992592442999565
32,0.9873,0.04407984728422429
33,0.9879,0.042660923306299725
34,0.9882,0.040637157302373016
35,0.9881,0.04132071005583787
36,0.9878,0.04274881788735255
37,0.988,0.04336769279125062
38,0.9872,0.0441385457038335
39,0.987,0.04439854621590758
40,0.9886,0.04254499032376886
41,0.9884,0.04196794110119506
42,0.9882,0.042967132765613626
43,0.9883,0.043662315187334516
44,0.9878,0.045171444457055204
45,0.9881,0.0462039737528438
46,0.9885,0.045407341277939973
47,0.9882,0.04453893550101217
48,0.9892,0.04511014151639929
49,0.9891,0.046114152852059984
50,0.9885,0.04777809486297515
51,0.988,0.04969749531284439
52,0.9879,0.04999280073594535
53,0.9886,0.049850426655182814
54,0.9882,0.050281573687077294
55,0.9888,0.05075736022243243
56,0.9883,0.052009809299880395
57,0.9881,0.0539629390018862
58,0.9881,0.054323065716745424
59,0.9883,0.054064255838965944
60,0.9887,0.05431607835716115
61,0.9887,0.05483576793337623
62,0.9886,0.055597172498275144
63,0.9879,0.056862530188482543
64,0.988,0.05747905036778923
65,0.9877,0.057776369671326856
66,0.9888,0.05801803719957284
67,0.9888,0.05830748039463767
68,0.9886,0.05886797677068078
69,0.9883,0.05963246288136849
70,0.9885,0.06044126113552475
71,0.9887,0.060904073777543304
72,0.9889,0.061078891858060355
73,0.9888,0.061395620475198635
74,0.9889,0.06197814607260886
75,0.9886,0.06277814946586734
76,0.9887,0.06366635191514562
77,0.9888,0.06445407995754604
78,0.9887,0.06491361049929902
79,0.9888,0.06521322287211112
80,0.9887,0.0656501360531629
81,0.9888,0.06620414218773668
82,0.9887,0.06674987703544742
83,0.9887,0.06720134432795244
84,0.9887,0.06759076119200384
85,0.9887,0.06794983630195876
86,0.989,0.06837063851820403
87,0.9888,0.06885938412811268
88,0.9888,0.06933304226795373
89,0.9888,0.06966383239321695
90,0.9889,0.06992502419570706
91,0.989,0.07022536826135592
92,0.9888,0.07068103654662054
93,0.9888,0.07125270187132732
94,0.9889,0.07179019915003962
95,0.989,0.07218639084210075
96,0.989,0.07245885437975809
97,0.989,0.07268039616811371
98,0.9891,0.07296078450150499
99,0.9889,0.07332098376426105
100,0.9889,0.0737402181172892
101,0.989,0.07411105279215126
102,0.989,0.07435530855148355
103,0.989,0.0744957176189839
104,0.989,0.0746524417363085
105,0.989,0.07490510020595569
106,0.989,0.07525632746614405
107,0.9889,0.07563990295944345
108,0.9889,0.07593705670205228
109,0.9889,0.076092105967366
110,0.9889,0.07618265945967335
111,0.9889,0.07630276244505887
112,0.9889,0.07650866309224882
113,0.9888,0.07678989850140391
114,0.9889,0.07707531191409565
115,0.9888,0.07728756128975366
116,0.9888,0.07740918834228575
117,0.9888,0.07750277752732895
118,0.9888,0.07762556900117497
119,0.9888,0.07778967692787747
120,0.9888,0.07801573094394222
121,0.9889,0.07825201925936943
122,0.9888,0.07846427922623468
123,0.9888,0.07862772460606289
124,0.9887,0.07874688487303115
125,0.9888,0.07885039462326739
126,0.9888,0.07901560915775845
127,0.9888,0.07923861756158529
128,0.9888,0.07947790781696779
129,0.9888,0.07967874733123641
130,0.9888,0.07983103890638585
131,0.9888,0.07995730473290444
132,0.9888,0.08009494133760248
133,0.9888,0.08023686590013031
134,0.9888,0.08038530483523684
135,0.9888,0.08054275544106308
136,0.9887,0.08068293918139027
137,0.9887,0.08081399468020066
138,0.9887,0.08095914806180486
139,0.9887,0.08110715513503945
140,0.9887,0.08126164646641655
141,0.9886,0.08141250554738609
142,0.9886,0.08154823714444956
143,0.9886,0.08164390252343952
144,0.9886,0.08174709033171028
145,0.9887,0.08185508726338374
146,0.9887,0.08197597881955451
147,0.9887,0.0820986379400293
148,0.9886,0.08222909473479355
149,0.9886,0.08234419171104745
150,0.9886,0.08245703760059703
151,0.9886,0.08257708092358887
152,0.9886,0.08268425385276516
153,0.9886,0.08279283409193654
154,0.9885,0.08291298513120966
155,0.9885,0.08303198085541405
156,0.9885,0.08314918120860053
157,0.9885,0.08327076967819508
158,0.9885,0.08338824270201091
159,0.9885,0.08349758569863648
160,0.9885,0.08360269832285279
161,0.9885,0.08371176337942544
162,0.9885,0.08381503353980538
163,0.9885,0.08391099489961655
164,0.9885,0.08401038300896262
165,0.9885,0.08411875161070967
166,0.9885,0.0842378921194253
167,0.9885,0.08436004300721611
168,0.9885,0.08447669287463772
169,0.9885,0.0845758915774879
170,0.9885,0.08466137877646224
171,0.9885,0.08475421919757413
172,0.9885,0.08485396138240443
173,0.9885,0.0849521439499049
174,0.9885,0.08505169035086482
175,0.9885,0.08515014713872787
176,0.9885,0.08524790589267323
177,0.9885,0.08533789693866746
178,0.9885,0.0854201204893226
179,0.9885,0.08549706074439209
180,0.9885,0.08557922920657926
181,0.9885,0.08567685654248325
182,0.9885,0.08578645370075906
183,0.9885,0.08589845881662872
184,0.9885,0.08599022669366105
185,0.9885,0.08607221741975775
186,0.9885,0.08615517537053032
187,0.9885,0.08623505176599162
188,0.9885,0.08630960895591626
189,0.9885,0.08638918886927438
190,0.9885,0.08647621460497765
191,0.9885,0.0865655563443523
192,0.9885,0.08664819798393172
193,0.9885,0.08672340245410841
194,0.9885,0.08680738817466063
195,0.9884,0.08689329507967715
196,0.9884,0.0869805294927697
197,0.9884,0.08707267596036149
198,0.9884,0.08716055840502905
199,0.9884,0.08723152137206179
200,0.9885,0.08730007762463138
