round,accuracy,loss
0,0.0812,2.308571097217029
1,0.4811,2.199633438375932
2,0.7271,1.7707288506664807
3,0.8266,0.6869392549689812
4,0.8895,0.4198985044148904
5,0.9069,0.334710725594925
6,0.9204,0.28504698747132395
7,0.9274,0.2560466322576321
8,0.9347,0.23027897239485873
9,0.9386,0.21224004367390012
10,0.9421,0.1960864304152282
11,0.9471,0.18154897017380858
12,0.9488,0.16991177867343532
13,0.9526,0.15846691371377888
14,0.954,0.1501337033637528
15,0.9584,0.1417642973858533
16,0.9605,0.13350162327973336
17,0.9622,0.12705532857511617
18,0.9623,0.12330475868067786
19,0.9654,0.11618716608662205
20,0.9663,0.11032046581606698
