round,accuracy,loss
0,0.0946,2.3003897365135484
1,0.2238,2.254693541345717
2,0.3248,2.213539063176022
3,0.3846,2.1645105035999155
4,0.4779,2.108278292643873
5,0.4894,2.0509486802016634
6,0.5176,2.0007227840302866
7,0.5328,1.940113533901263
8,0.5928,1.883046883570997
9,0.6252,1.8248405094388165
10,0.644,1.7768281245533424
11,0.6542,1.7310651072972938
12,0.674,1.6865699125241629
13,0.6724,1.6437561496903625
14,0.7037,1.6011336981495725
15,0.711,1.5634119767176955
16,0.7319,1.5269635764858391
17,0.7361,1.4962195625788048
18,0.753,1.4667254324200787
19,0.7601,1.4413142415541638
20,0.7632,1.4187034926837003
