round,accuracy,loss
0,0.102,2.3068025353588637
1,0.0983,12.885641677470147
2,0.1028,223.0276116479801
3,0.101,146.50490318974363
4,0.1135,2.4649774756612657
5,0.1467,7.559395017503183
6,0.1009,3.9619922155066383
7,0.1028,20.174281422095962
8,0.0974,7.605952021441882
9,0.1604,3.144065597389318
10,0.2592,3.796867228761504
11,0.18,5.083812964113453
12,0.2203,6.205640177183513
13,0.2018,4.829962980898121
14,0.3387,3.519753272020364
15,0.3018,3.2000149624257146
16,0.3731,3.0689993055560922
17,0.372,3.3147097901452947
18,0.3697,3.7791147714928734
19,0.4477,2.423965147778958
20,0.5192,1.5035774722883972
