round,accuracy,loss
0,0.1054,2.2997716408741624
1,0.224,2.2323154316672795
2,0.4443,1.953507363041745
3,0.3989,2.6384582398812984
4,0.5743,2.229149241990681
5,0.5831,2.0904016826726215
6,0.7701,0.8214679728203182
7,0.7243,1.1867470126363295
8,0.7343,1.1546885031688063
9,0.763,0.9253164416627039
10,0.8471,0.5685701423996612
11,0.8044,0.7984168716246569
12,0.7425,1.18490421922901
13,0.8254,0.757008743625653
14,0.8042,0.8104391328141659
15,0.8141,0.7714179167641869
16,0.8869,0.4467641285891774
17,0.8295,0.7219787600296962
18,0.7564,1.0662169841271412
19,0.8752,0.490578988307639
20,0.7676,1.0803523256054408
21,0.6814,1.5563398924054979
22,0.8343,0.7053262966720364
23,0.8882,0.4855357760304137
24,0.8171,0.8252747873716717
25,0.8764,0.47900563731931056
26,0.8584,0.5663506608409218
27,0.8501,0.6207194010479541
28,0.7792,1.1872126754326155
29,0.8527,0.6069392890115327
30,0.7946,0.8978437351275094
31,0.8827,0.45389860693978357
32,0.7327,1.3148735826717148
33,0.8587,0.5701145552381685
34,0.7801,0.969105824262281
35,0.8856,0.4659079209535937
36,0.8867,0.4373559628294993
37,0.8002,0.8871574262274972
38,0.8589,0.5621030026976066
39,0.8338,0.6524145369288288
40,0.8678,0.47770103769777694
41,0.7747,0.9263365351701085
42,0.8694,0.4742884266697153
43,0.8228,0.8553391046161893
44,0.8154,0.8957509526723548
45,0.7373,1.1493300293819815
46,0.9001,0.403911228327057
47,0.7761,0.8868480592588835
48,0.8261,0.691767030878912
49,0.8693,0.5091601959134959
50,0.8736,0.46866456532402884
51,0.8401,0.7496325810074429
52,0.8675,0.563635307682466
53,0.8721,0.4714885831256456
54,0.7966,0.7320954939232597
55,0.8781,0.513161789295794
56,0.831,0.7739948952877069
57,0.8118,1.004245166749328
58,0.7674,0.8640348213382915
59,0.8367,0.6785885233762143
60,0.8406,0.7323271893436396
61,0.8344,0.6695867196857175
62,0.6678,1.7808677161796183
63,0.8985,0.4127844531041912
64,0.8098,0.7202080337307121
65,0.7307,1.1368653568663174
66,0.7859,0.8115280342252948
67,0.5816,2.5695710499075393
68,0.8508,0.5723209291507926
69,0.7761,1.068414405176911
70,0.8506,0.7341344020789182
71,0.7875,0.9078223335592053
72,0.8608,0.6013019644195521
73,0.8076,0.8556283055981503
74,0.7983,0.8829606265961369
75,0.8663,0.6901525325035747
76,0.7033,1.5899529351463801
77,0.767,1.2002238574661785
78,0.7523,1.0516775076902365
79,0.6639,1.3578137898746925
80,0.8473,0.6809571140174624
81,0.8038,1.021872240154049
82,0.8775,0.45894224253259125
83,0.6704,1.501356926145433
84,0.5254,2.5556834981411316
85,0.3667,2.860112501096122
86,0.7399,1.518007298436346
87,0.5602,2.021249593058719
88,0.8247,0.9529730532365509
89,0.8514,0.46755497195298157
90,0.8381,0.547853225205518
91,0.8019,0.9903270421148855
92,0.8527,0.6923548274590999
93,0.8598,0.7562062965729569
94,0.7795,0.8678534513787378
95,0.8386,0.7407872099665147
96,0.7661,1.3319757003572923
97,0.7831,0.8680091134355038
98,0.8146,0.7043123650777189
99,0.7888,1.0303513486928577
100,0.891,0.518978816763604
101,0.8761,0.5698957981753953
102,0.7964,1.1006639456447167
103,0.7564,1.2481070726732664
104,0.872,0.4870874916167953
105,0.8445,0.754485938745209
106,0.5106,2.677557907527006
107,0.8544,0.8338832248803936
108,0.8067,0.933110585318336
109,0.3077,7.53435427629495
110,0.8721,0.5257536862281305
111,0.7211,1.3790427008761634
112,0.5852,3.0122708082199097
113,0.8052,0.8562412473219859
114,0.8636,0.5133682074426096
115,0.8608,0.6608560081524185
116,0.7667,1.199265770519836
117,0.8468,0.5863787315880196
118,0.8567,0.6256512091318264
119,0.8325,0.7173765403560445
120,0.892,0.4589301967828334
121,0.7376,1.1477944017211092
122,0.9032,0.45702802070675863
123,0.861,0.6142286720532405
124,0.8739,0.7275882339741611
125,0.7947,1.384553285716455
126,0.8351,0.6749063770793662
127,0.8636,0.6233320634199094
128,0.7839,1.79756254334993
129,0.835,0.6868323795025861
130,0.8559,0.7377513864908745
131,0.7794,1.7450267238707482
132,0.8932,0.45975686803082877
133,0.714,1.131859454173076
134,0.8546,0.9059829883972961
135,0.6662,1.2927805558790135
136,0.6874,1.776288005370128
137,0.7025,1.8670010815692852
138,0.8281,0.9113531108898453
139,0.7313,1.0519953385184082
140,0.8098,1.0081497494932972
141,0.8728,0.5002639168236829
142,0.7902,1.185783270793625
143,0.8311,0.5543361612701718
144,0.6136,3.087613703329352
145,0.8427,0.7743972836038734
146,0.7161,1.3590444152868246
147,0.8762,0.6744851230590639
148,0.4449,2.14778342126291
149,0.7673,1.01892328540547
150,0.6157,2.356755209120014
151,0.725,1.3353515757790095
152,0.836,0.673122846863315
153,0.555,2.180754780769348
154,0.76,1.4158456295351438
155,0.764,0.9748809431927113
156,0.7877,0.7512585090685494
157,0.8744,0.48559500835835934
158,0.7389,1.0415386731111551
159,0.9013,0.3687548896568957
160,0.8013,0.8974535725539243
161,0.8251,0.8073234515665453
162,0.3731,3.504862347735634
163,0.7892,0.8000890165567398
164,0.7425,1.183552639393867
165,0.8793,0.6636100243069704
166,0.8394,0.5663723805094067
167,0.837,0.7630188815955874
168,0.7649,1.0856293639804744
169,0.8889,0.3749142165378302
170,0.8574,0.776251941117682
171,0.6993,1.2748846494698827
172,0.8108,0.7409366195714926
173,0.6934,2.6169522110419936
174,0.807,0.9581194263470324
175,0.5675,1.9250056969968579
176,0.5816,2.9489979034737694
177,0.8154,0.7345702938641174
178,0.8901,0.4018291125569162
179,0.8238,0.7213142282223399
180,0.8739,0.6660471362403676
181,0.8649,0.4898816001943395
182,0.8139,0.8117247404931467
183,0.8455,0.6723852755525445
184,0.3232,4.181176897845691
185,0.9029,0.36245923406809943
186,0.8379,0.9752289962164963
187,0.7788,0.8458346633971492
188,0.7841,0.7444784748780576
189,0.6821,2.006572927855238
190,0.8007,0.794079685324355
191,0.7637,1.110067769696441
192,0.7925,1.0445086793808998
193,0.8936,0.4296559120610922
194,0.818,0.5770066389931908
195,0.836,0.6667568936378141
196,0.8536,0.7200621764493894
197,0.8158,0.8649782444102855
198,0.7965,0.7948882904233812
199,0.8483,0.788483146861007
200,0.8374,0.8011057872938204
