round,accuracy,loss
183,0.8251,1.1558862924575806
184,0.8252,1.1527644395828247
185,0.825,1.1495177745819092
186,0.8254,1.1463838815689087
187,0.8254,1.1433241367340088
188,0.8255,1.1403357982635498
189,0.8256,1.1371210813522339
190,0.8262,1.1340696811676025
191,0.8265,1.131098985671997
192,0.8269,1.1280320882797241
193,0.8271,1.1251152753829956
194,0.827,1.1223254203796387
195,0.8277,1.1194708347320557
196,0.8272,1.1164507865905762
197,0.8271,1.1135764122009277
198,0.8277,1.1108448505401611
199,0.8273,1.107835054397583
200,0.8279,1.1049573421478271
