round,accuracy,loss
0,0.084,2.302555917184564
1,0.4105,2.1730704971506625
2,0.5963,2.030261762534516
3,0.6679,1.8896309514588947
4,0.707,1.74729797659041
5,0.7398,1.602539032320433
6,0.7668,1.4569171863266184
7,0.79,1.313915118386474
8,0.8091,1.1773419636714308
9,0.8234,1.0492313632482215
10,0.8357,0.931043353261827
11,0.8465,0.8235629325426077
12,0.8588,0.7270964602880841
13,0.8692,0.6426199172871022
14,0.8761,0.5697037820951848
15,0.8853,0.507212226715269
16,0.8931,0.4547511046823067
17,0.8997,0.4111449040378196
18,0.9048,0.37681386931033073
19,0.9089,0.3466255615783643
20,0.9128,0.3233701681977586
