round,accuracy,loss
0,0.0823,2.3004504215868216
1,0.1458,2.2759261252004888
2,0.3748,2.1823581864562214
3,0.5601,2.1210195535345924
4,0.6092,2.056505692156055
5,0.6402,1.995473312426217
6,0.6477,1.9291501226304453
7,0.6763,1.8652289909652517
8,0.6865,1.798496551151517
9,0.6742,1.7427606431743767
10,0.648,1.6801732763459412
11,0.5858,1.6732444838632512
12,0.4075,1.7458411032640482
13,0.3533,2.2339673736427406
14,0.3514,2.667067609255827
15,0.4676,2.625983509836318
16,0.4204,2.179579519018342
17,0.4292,2.2897354032419903
18,0.3795,2.109504941143567
19,0.4875,2.046896531612058
20,0.4654,1.735608099382135
