round,accuracy,loss
0,0.1691,2.306608788574798
1,0.0893,2.4000915817067594
2,0.1319,2.2823545268819303
3,0.2214,2.2424802599073965
4,0.3107,2.20996711525736
5,0.3803,2.1777504546732844
6,0.4459,2.1433387436444247
7,0.4942,2.1077730565131465
8,0.5429,2.0701614452313772
9,0.5721,2.030348898489264
10,0.5946,1.992345180692552
11,0.6208,1.9474973180626012
12,0.6014,1.9160076907918424
13,0.5829,1.8733925834486755
14,0.4921,1.9168613922746875
15,0.2823,2.086440700518934
16,0.3755,2.8863612428496155
17,0.2791,2.6002433571634413
18,0.375,3.253494706334947
19,0.343,2.4901417026036903
20,0.3783,2.5925812178020236
