round,accuracy,loss
189,0.2977,2.150485968287987
190,0.301,2.149645231947114
191,0.3035,2.148807748963561
192,0.3075,2.147983548007434
193,0.31,2.147152221655544
194,0.3127,2.146319826946983
195,0.3163,2.145486372935621
196,0.319,2.1446630019175856
197,0.3221,2.143835321257386
198,0.3262,2.143004544173615
199,0.3293,2.1421715851071514
200,0.3333,2.1413469646550434
