round,accuracy,loss
0,0.1071,2.306866986842095
1,0.4138,1.8289317300048056
2,0.5773,3.0237265312218966
3,0.8756,0.6785868484574028
4,0.8999,0.35753710758931273
5,0.8922,0.3483082601163961
6,0.9343,0.20139929958725278
7,0.9504,0.15906888321985171
8,0.9572,0.14381894175717724
9,0.9608,0.12628020870181011
10,0.9643,0.11331206188490024
11,0.9678,0.09933826346186143
12,0.9699,0.09093889955997089
13,0.9738,0.0825451408480471
14,0.9761,0.0759288866855381
15,0.9774,0.07475326077193258
16,0.9781,0.06857351548792913
17,0.979,0.06699648520929881
18,0.9796,0.0647246264307347
19,0.9825,0.0572025436216146
20,0.9828,0.0538422844326271
