round,accuracy,loss
0,0.1,2.302585092994046
1,0.0892,2.510727643966675
2,0.101,2.756211042404175
3,0.0974,3.3274004459381104
4,0.1009,7.063401699066162
5,0.098,24.923179626464844
6,0.098,24.923179626464844
7,0.098,24.923179626464844
8,0.098,24.923179626464844
9,0.098,24.923179626464844
10,0.098,24.923179626464844
11,0.098,24.923179626464844
12,0.098,24.923179626464844
13,0.098,24.923179626464844
14,0.098,24.923179626464844
15,0.098,24.923179626464844
16,0.098,24.923179626464844
17,0.098,24.923179626464844
18,0.098,24.923179626464844
19,0.098,24.923179626464844
20,0.098,24.923179626464844
21,0.098,24.923179626464844
22,0.098,24.923179626464844
23,0.098,24.923179626464844
24,0.098,24.923179626464844
25,0.098,24.923179626464844
26,0.098,24.923179626464844
27,0.098,24.923179626464844
28,0.098,24.923179626464844
29,0.098,24.923179626464844
30,0.098,24.923179626464844
31,0.098,24.923179626464844
32,0.098,24.923179626464844
33,0.098,24.923179626464844
34,0.098,24.923179626464844
35,0.098,24.923179626464844
36,0.098,24.923179626464844
37,0.098,24.923179626464844
38,0.098,24.923179626464844
39,0.098,24.923179626464844
40,0.098,24.923179626464844
41,0.098,24.923179626464844
42,0.098,24.923179626464844
43,0.098,24.923179626464844
44,0.098,24.923179626464844
45,0.098,24.923179626464844
46,0.098,24.923179626464844
47,0.098,24.923179626464844
48,0.098,24.923179626464844
49,0.098,24.923179626464844
50,0.098,24.923179626464844
51,0.098,24.923179626464844
52,0.098,24.923179626464844
53,0.098,24.923179626464844
54,0.098,24.923179626464844
55,0.098,24.923179626464844
56,0.098,24.923179626464844
57,0.098,24.923179626464844
58,0.098,24.923179626464844
59,0.098,24.923179626464844
60,0.098,24.923179626464844
61,0.098,24.923179626464844
62,0.098,24.923179626464844
63,0.098,24.923179626464844
64,0.098,24.923179626464844
65,0.098,24.923179626464844
66,0.098,24.923179626464844
67,0.098,24.923179626464844
68,0.098,24.923179626464844
69,0.098,24.923179626464844
70,0.098,24.923179626464844
71,0.098,24.923179626464844
72,0.098,24.923179626464844
73,0.098,24.923179626464844
74,0.098,24.923179626464844
75,0.098,24.923179626464844
76,0.098,24.923179626464844
77,0.098,24.923179626464844
78,0.098,24.923179626464844
79,0.098,24.923179626464844
80,0.098,24.923179626464844
81,0.098,24.923179626464844
82,0.098,24.923179626464844
83,0.098,24.923179626464844
84,0.098,24.923179626464844
85,0.098,24.923179626464844
86,0.098,24.923179626464844
87,0.098,24.923179626464844
88,0.098,24.923179626464844
89,0.098,24.923179626464844
90,0.098,24.923179626464844
91,0.098,24.923179626464844
92,0.098,24.923179626464844
93,0.098,24.923179626464844
94,0.098,24.923179626464844
95,0.098,24.923179626464844
96,0.098,24.923179626464844
97,0.098,24.923179626464844
98,0.098,24.923179626464844
99,0.098,24.923179626464844
100,0.098,24.923179626464844
