round,accuracy,loss
0,0.0926,2.3073662021492103
1,0.098,9.515344317955307
2,0.098,9.55778761755062
3,0.098,9.598215187652201
4,0.098,9.6371874748906
5,0.098,9.674860592129864
6,0.098,9.711453365374215
7,0.098,9.746376182459578
8,0.098,9.780700502516348
9,0.098,9.813326195825505
10,0.098,9.84532093096383
11,0.098,9.876091281069986
12,0.098,9.906293168852601
13,0.098,9.935599387446537
14,0.098,9.963895411431034
15,0.098,9.991426866265792
16,0.098,10.018471476397936
17,0.098,10.044811550574966
18,0.098,10.070653311813935
19,0.098,10.095894222018085
20,0.098,10.12081275408781
