round,accuracy,loss
0,0.0861,2.3183200721499286
1,0.0754,2.3221412761301936
2,0.1274,2.2632225706607483
3,0.1591,2.211457155927827
4,0.3095,2.155352194097978
5,0.3754,2.103484739231158
6,0.3871,2.0665140001079703
7,0.4473,2.018581509590149
8,0.4214,1.9915295884579043
9,0.4751,1.948952338363551
10,0.395,1.970705721951738
11,0.307,2.0107802228082585
12,0.3348,2.326170118549202
13,0.2726,2.5015233498585374
14,0.3056,2.7631765166415443
15,0.2972,2.2925700085072576
16,0.4396,2.548350418670268
17,0.1547,2.587898245340661
18,0.3128,3.17199151425422
19,0.1712,2.558091703849503
20,0.35,2.823920898799655
